13521200000: 135212: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 80000030 fcvt.d.w            f9, 0, 0x0        f9=0.000000 
13521200000: 135212: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 8000002c fcvt.d.w            f8, 0, 0x0        f8=0.000000 
13521300000: 135213: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 80000034 fcvt.d.w            f10, 0, 0x0      f10=0.000000 
13521300000: 135213: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 80000030 fcvt.d.w            f9, 0, 0x0        f9=0.000000 
13521400000: 135214: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 80000038 fcvt.d.w            f11, 0, 0x0      f11=0.000000 
13521400000: 135214: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 80000034 fcvt.d.w            f10, 0, 0x0      f10=0.000000 
13521500000: 135215: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 8000003c fcvt.d.w            f12, 0, 0x0      f12=0.000000 
13521500000: 135215: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 80000038 fcvt.d.w            f11, 0, 0x0      f11=0.000000 
13521600000: 135216: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 80000040 fcvt.d.w            f13, 0, 0x0      f13=0.000000 
13521600000: 135216: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 8000003c fcvt.d.w            f12, 0, 0x0      f12=0.000000 
13521700000: 135217: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 80000044 fcvt.d.w            f14, 0, 0x0      f14=0.000000 
13521700000: 135217: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 80000040 fcvt.d.w            f13, 0, 0x0      f13=0.000000 
13521800000: 135218: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 80000048 fcvt.d.w            f15, 0, 0x0      f15=0.000000 
13521800000: 135218: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 80000044 fcvt.d.w            f14, 0, 0x0      f14=0.000000 
13521900000: 135219: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 8000004c fcvt.d.w            f16, 0, 0x0      f16=0.000000 
13521900000: 135219: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 80000048 fcvt.d.w            f15, 0, 0x0      f15=0.000000 
13522000000: 135220: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 80000050 fcvt.d.w            f17, 0, 0x0      f17=0.000000 
13522000000: 135220: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 8000004c fcvt.d.w            f16, 0, 0x0      f16=0.000000 
13522100000: 135221: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 80000054 fcvt.d.w            f18, 0, 0x0      f18=0.000000 
13522100000: 135221: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 80000050 fcvt.d.w            f17, 0, 0x0      f17=0.000000 
13522200000: 135222: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 80000058 fcvt.d.w            f19, 0, 0x0      f19=0.000000 
13522200000: 135222: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 80000054 fcvt.d.w            f18, 0, 0x0      f18=0.000000 
13522300000: 135223: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 8000005c fcvt.d.w            f20, 0, 0x0      f20=0.000000 
13522300000: 135223: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 80000058 fcvt.d.w            f19, 0, 0x0      f19=0.000000 
13522400000: 135224: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 80000060 fcvt.d.w            f21, 0, 0x0      f21=0.000000 
13522400000: 135224: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 8000005c fcvt.d.w            f20, 0, 0x0      f20=0.000000 
13522500000: 135225: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 80000064 fcvt.d.w            f22, 0, 0x0      f22=0.000000 
13522500000: 135225: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 80000060 fcvt.d.w            f21, 0, 0x0      f21=0.000000 
13522600000: 135226: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 80000068 fcvt.d.w            f23, 0, 0x0      f23=0.000000 
13522600000: 135226: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 80000064 fcvt.d.w            f22, 0, 0x0      f22=0.000000 
13522700000: 135227: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 8000006c fcvt.d.w            f24, 0, 0x0      f24=0.000000 
13522700000: 135227: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 80000068 fcvt.d.w            f23, 0, 0x0      f23=0.000000 
13522800000: 135228: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 80000070 fcvt.d.w            f25, 0, 0x0      f25=0.000000 
13522800000: 135228: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 8000006c fcvt.d.w            f24, 0, 0x0      f24=0.000000 
13522900000: 135229: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 80000074 fcvt.d.w            f26, 0, 0x0      f26=0.000000 
13522900000: 135229: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 80000070 fcvt.d.w            f25, 0, 0x0      f25=0.000000 
13523000000: 135230: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 80000078 fcvt.d.w            f27, 0, 0x0      f27=0.000000 
13523000000: 135230: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 80000074 fcvt.d.w            f26, 0, 0x0      f26=0.000000 
13523100000: 135231: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 8000007c fcvt.d.w            f28, 0, 0x0      f28=0.000000 
13523100000: 135231: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 80000078 fcvt.d.w            f27, 0, 0x0      f27=0.000000 
13523200000: 135232: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 80000080 fcvt.d.w            f29, 0, 0x0      f29=0.000000 
13523200000: 135232: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 8000007c fcvt.d.w            f28, 0, 0x0      f28=0.000000 
